listing_id,room_type,property_type,accommodates,bedrooms,minimum_nights,maximum_nights,instant_bookable,bathrooms,is_superhost,count,name,total_reviews_before_cutoff,unique_reviewers_before_cutoff,days_since_last_review,available_days_last_90d,available_rate_last_90d,avg_minimum_nights_calendar_last_90d,avg_maximum_nights_calendar_last_90d,available_days_last_30d,available_rate_last_30d,avg_minimum_nights_calendar_last_30d,avg_maximum_nights_calendar_last_30d,sum_future_available_days_30d,avg_future_available_days_30d,high_demand_proxy,cutoff_date,version
49484720,Private room,Room in boutique hotel,0.06666666666666667,0.058823529411764705,0.0,1.0,True,1,False,6,Zuid,368.0,366.0,104.0,66,0.7252747252747253,1.4065934065934067,360.42857142857144,31,1.0,1.7741935483870968,26.0,30,1.0,0,2025-12-10,v1
49484754,Private room,Room in boutique hotel,0.06666666666666667,0.058823529411764705,0.0,1.0,True,1,False,6,Zuid,18.0,18.0,119.0,46,0.5054945054945055,1.032967032967033,545.5604395604396,23,0.7419354838709677,1.0,203.16129032258064,23,0.7666666666666667,0,2025-12-10,v1
49492998,Entire home/apt,Entire home,0.2,0.17647058823529413,0.001,0.6485765124555161,False,1.5,True,1,De Baarsjes - Oud-West,48.0,48.0,402.0,40,0.43956043956043955,2.0,730.0,31,1.0,2.0,730.0,30,1.0,0,2025-12-10,v1
49493340,Entire home/apt,Entire condo,0.26666666666666666,0.11764705882352941,0.003,0.011565836298932384,False,1.5,False,1,IJburg - Zeeburgereiland,20.0,20.0,196.0,19,0.2087912087912088,4.0989010989010985,14.0,7,0.22580645161290322,4.064516129032258,14.0,0,0.0,1,2025-12-10,v1
49496321,Private room,Room in boutique hotel,0.06666666666666667,0.058823529411764705,0.0,1.0,True,1,False,6,Zuid,196.0,196.0,116.0,76,0.8351648351648352,1.3076923076923077,229.85714285714286,31,1.0,1.4838709677419355,36.41935483870968,30,1.0,0,2025-12-10,v1
49513309,Private room,Private room in bed and breakfast,0.06666666666666667,,0.0,1.0,False,1,False,1,Centrum-Oost,1.0,1.0,1677.0,0,0.0,1.0,1125.0,0,0.0,1.0,1125.0,0,0.0,1,2025-12-10,v1
49523382,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.002,0.016903914590747332,False,1,False,1,De Baarsjes - Oud-West,5.0,5.0,199.0,60,0.6593406593406593,3.0,20.0,31,1.0,3.0,20.0,30,1.0,0,2025-12-10,v1
49537275,Entire home/apt,Entire serviced apartment,0.13333333333333333,0.11764705882352941,0.002,1.0,False,1,True,1,De Pijp - Rivierenbuurt,102.0,101.0,114.0,22,0.24175824175824176,3.0,1125.0,0,0.0,3.0,1125.0,0,0.0,1,2025-12-10,v1
49604175,Entire home/apt,Entire rental unit,0.3333333333333333,0.23529411764705882,0.004,0.017793594306049824,False,2,False,1,Centrum-Oost,20.0,20.0,111.0,0,0.0,5.0,21.0,0,0.0,5.0,21.0,12,0.4,0,2025-12-10,v1
49607025,Entire home/apt,Entire loft,0.06666666666666667,0.058823529411764705,0.003,1.0,False,1,False,1,De Baarsjes - Oud-West,13.0,13.0,547.0,0,0.0,4.0,1125.0,0,0.0,4.0,1125.0,0,0.0,1,2025-12-10,v1
49700139,Private room,Private room in bed and breakfast,0.2,0.11764705882352941,0.003,0.3238434163701068,True,1,True,2,De Baarsjes - Oud-West,7.0,7.0,614.0,0,0.0,4.0,365.0,0,0.0,4.0,365.0,0,0.0,1,2025-12-10,v1
49725678,Private room,Room in hotel,0.06666666666666667,0.058823529411764705,0.0,0.3238434163701068,True,1,False,6,Oud-Oost,5.0,5.0,621.0,0,0.0,1.010989010989011,999.0,0,0.0,1.0,999.0,0,0.0,1,2025-12-10,v1
49739955,Private room,Room in hotel,0.06666666666666667,0.058823529411764705,0.0,0.3193950177935943,True,1,False,7,Oud-Oost,412.0,409.0,113.0,78,0.8571428571428571,1.010989010989011,1000.0,31,1.0,1.0,1000.0,30,1.0,0,2025-12-10,v1
49769129,Entire home/apt,Entire condo,0.2,0.11764705882352941,0.002,1.0,False,1.5,False,1,Westerpark,1.0,1.0,1655.0,0,0.0,3.0,1125.0,0,0.0,3.0,1125.0,0,0.0,1,2025-12-10,v1
49772105,Entire home/apt,Entire condo,0.06666666666666667,0.058823529411764705,0.002,0.00800711743772242,False,1,False,1,De Baarsjes - Oud-West,11.0,11.0,124.0,3,0.03296703296703297,2.978021978021978,10.0,0,0.0,3.0,10.0,0,0.0,1,2025-12-10,v1
49773976,Entire home/apt,Entire home,0.2,0.17647058823529413,0.006,0.08807829181494661,False,2,True,1,De Baarsjes - Oud-West,3.0,3.0,340.0,0,0.0,7.0,100.0,0,0.0,7.0,100.0,14,0.4666666666666667,0,2025-12-10,v1
49788706,Entire home/apt,Entire condo,0.06666666666666667,0.058823529411764705,0.014,0.025800711743772242,False,1,False,1,De Baarsjes - Oud-West,5.0,4.0,1257.0,0,0.0,15.0,30.0,0,0.0,15.0,30.0,0,0.0,1,2025-12-10,v1
49791973,Entire home/apt,Entire condo,0.06666666666666667,0.058823529411764705,0.001,0.02402135231316726,False,1,False,1,De Baarsjes - Oud-West,17.0,17.0,185.0,9,0.0989010989010989,2.0,28.0,0,0.0,2.0,28.0,0,0.0,1,2025-12-10,v1
49808055,Entire home/apt,Entire condo,0.2,0.11764705882352941,0.006,0.025800711743772242,False,2,True,1,De Baarsjes - Oud-West,5.0,5.0,190.0,20,0.21978021978021978,6.846153846153846,30.0,0,0.0,7.0,30.0,11,0.36666666666666664,0,2025-12-10,v1
49820052,Entire home/apt,Entire condo,0.13333333333333333,0.058823529411764705,0.003,0.025800711743772242,False,1.5,False,1,Oud-Oost,7.0,7.0,220.0,48,0.5274725274725275,3.0,30.0,31,1.0,3.0,30.0,4,0.13333333333333333,1,2025-12-10,v1
49821276,Private room,Room in boutique hotel,0.0,0.058823529411764705,0.0,0.3193950177935943,True,1,True,8,Centrum-West,118.0,118.0,114.0,21,0.23076923076923078,1.2417582417582418,1000.0,12,0.3870967741935484,1.2580645161290323,1000.0,25,0.8333333333333334,0,2025-12-10,v1
49821927,Private room,Private room in loft,0.06666666666666667,0.058823529411764705,0.004,0.005338078291814947,False,1,False,1,Centrum-Oost,0.0,0.0,4358.0,87,0.9560439560439561,5.0,7.0,30,0.967741935483871,5.0,7.0,0,0.0,1,2025-12-10,v1
49833343,Entire home/apt,Entire townhouse,0.06666666666666667,0.058823529411764705,0.0,1.0,True,1,False,1,Oud-Noord,13.0,13.0,1487.0,0,0.0,1.0,1125.0,0,0.0,1.0,1125.0,0,0.0,1,2025-12-10,v1
49833727,Private room,Private room in bed and breakfast,0.06666666666666667,0.058823529411764705,0.001,0.005338078291814947,True,1,True,1,IJburg - Zeeburgereiland,121.0,121.0,92.0,46,0.5054945054945055,2.0,7.0,21,0.6774193548387096,2.0,7.0,0,0.0,1,2025-12-10,v1
49834362,Private room,Private room in townhouse,0.06666666666666667,0.058823529411764705,0.001,0.0008896797153024911,True,1,False,1,Noord-West,34.0,34.0,416.0,1,0.01098901098901099,2.0,2.0,0,0.0,2.0,2.0,0,0.0,1,2025-12-10,v1
